"","req_id","src_sys_cd","LT","SubCnt","DistrCnt","RespCnt","CompSubClass","CompDistrClass","WinLose","NTE","SubRt","Sub_NTE","SubTime","SubRank","Result"
"3718","1299-1                   ","BL        ","Light Industrial",5,3,3,"Medium","Low","0",358.97,15.22,0.042,-184,6,"Interview"
"3719","1299-1                   ","BL        ","Light Industrial",5,3,3,"Medium","Low","1",358.97,15.22,0.042,-172,7,"Hire"
"3720","1299-1                   ","BL        ","Admin / Clerical",5,3,3,"Medium","Low","1",16.84,15.22,0.904,12,8,"Hire"
"3721","1299-1                   ","BL        ","Admin / Clerical",5,3,3,"Medium","Low","1",16.84,618.8,36.746,195,9,"Hire"
"3722","1299-1                   ","BL        ","Light Industrial",5,3,3,"Medium","Low","1",358.97,618.8,1.724,11,10,"Hire"
"3723","1299-2                   ","BL        ","Admin / Clerical",9,7,4,"Medium","Medium","0",16.84,15.22,0.904,0,1,"Shortlist"
"3724","1299-2                   ","BL        ","Admin / Clerical",9,7,4,"Medium","Medium","0",16.84,15.22,0.904,0,2,"Shortlist"
"3725","1299-2                   ","BL        ","Admin / Clerical",9,7,4,"Medium","Medium","0",16.84,15.22,0.904,0,3,"Shortlist"
"3726","1299-2                   ","BL        ","Admin / Clerical",9,7,4,"Medium","Medium","0",16.84,15.22,0.904,0,4,"Interview"
"3727","1299-2                   ","BL        ","Admin / Clerical",9,7,4,"Medium","Medium","0",16.84,15.22,0.904,1,5,"Shortlist"
"3728","1299-2                   ","BL        ","Admin / Clerical",9,7,4,"Medium","Medium","0",16.84,15.22,0.904,1,6,"Shortlist"
"3729","1299-2                   ","BL        ","Admin / Clerical",9,7,4,"Medium","Medium","0",16.84,15.22,0.904,2,7,"Shortlist"
"3730","1299-2                   ","BL        ","Admin / Clerical",9,7,4,"Medium","Medium","0",16.84,15.22,0.904,5,8,"Interview"
"3731","1299-2                   ","BL        ","Admin / Clerical",9,7,4,"Medium","Medium","0",16.84,15.22,0.904,5,9,"Interview"
"3732","1299-3                   ","BL        ","Admin / Clerical",8,7,4,"Medium","Medium","0",16.84,15.22,0.904,0,1,"Shortlist"
"3733","1299-3                   ","BL        ","Admin / Clerical",8,7,4,"Medium","Medium","0",16.84,15.22,0.904,1,2,"Interview"
"3734","1299-3                   ","BL        ","Admin / Clerical",8,7,4,"Medium","Medium","0",16.84,15.22,0.904,1,3,"Interview"
"3735","1299-3                   ","BL        ","Admin / Clerical",8,7,4,"Medium","Medium","0",16.84,15.22,0.904,5,4,"Submit Only"
"3736","1299-3                   ","BL        ","Admin / Clerical",8,7,4,"Medium","Medium","0",16.84,15.22,0.904,5,5,"Submit Only"
"3737","1299-3                   ","BL        ","Admin / Clerical",8,7,4,"Medium","Medium","1",16.84,15.22,0.904,6,6,"Hire"
"3738","1299-3                   ","BL        ","Admin / Clerical",8,7,4,"Medium","Medium","0",16.84,15.21,0.903,7,7,"Submit Only"
"3739","1299-3                   ","BL        ","Admin / Clerical",8,7,4,"Medium","Medium","0",16.84,15.21,0.903,7,8,"Submit Only"
"3740","1300-1                   ","BL        ","Healthcare",8,4,2,"Medium","Low","1",38.73,28.63,0.739,1,1,"Hire"
"3741","1300-1                   ","BL        ","Healthcare",8,4,2,"Medium","Low","0",38.73,28.63,0.739,7,2,"Shortlist"
"3742","1300-1                   ","BL        ","Healthcare",8,4,2,"Medium","Low","0",38.73,28.63,0.739,10,3,"Shortlist"
"3743","1300-1                   ","BL        ","Healthcare",8,4,2,"Medium","Low","0",38.73,28.63,0.739,11,4,"Shortlist"
"3744","1300-1                   ","BL        ","Healthcare",8,4,2,"Medium","Low","0",38.73,28.63,0.739,14,5,"Shortlist"
"3745","1300-1                   ","BL        ","Healthcare",8,4,2,"Medium","Low","0",38.73,32.61,0.842,14,6,"Shortlist"
"3746","1300-1                   ","BL        ","Healthcare",8,4,2,"Medium","Low","0",38.73,30,0.775,15,7,"Submit Only"
"3747","1300-1                   ","BL        ","Healthcare",8,4,2,"Medium","Low","0",38.73,30,0.775,15,8,"Submit Only"
"3748","1303859                  ","IQN       ","Admin / Clerical",1,2,1,"Low","Low","0",15.24,21.51,1.411,0,1,"Shortlist"
"3749","1305705                  ","IQN       ","Light Industrial",1,3,1,"Low","Low","0",14.03,13.94,0.994,NA,1,"Submit Only"
"3750","1306268                  ","IQN       ","Admin / Clerical",1,2,1,"Low","Low","0",24.41,23.58,0.966,1,1,"Shortlist"
"3751","1306766                  ","IQN       ","Admin / Clerical",2,2,1,"Low","Low","0",18.27,18.01,0.986,0,1,"Shortlist"
"3752","1306766                  ","IQN       ","Admin / Clerical",2,2,1,"Low","Low","0",18.27,18.01,0.986,0,2,"Shortlist"
"3753","1307-1                   ","BL        ","Accounting / Finance",2,4,1,"Low","Low","0",33.76,33,0.977,7,1,"Submit Only"
"3754","1307-1                   ","BL        ","Accounting / Finance",2,4,1,"Low","Low","1",33.76,33.5,0.992,9,2,"Hire"
"3755","1308-1                   ","BL        ","Light Industrial",8,4,3,"Medium","Low","0",48.04,32.44,0.675,8,1,"Shortlist"
"3756","1308-1                   ","BL        ","Light Industrial",8,4,3,"Medium","Low","0",48.04,36,0.749,14,2,"Interview"
"3757","1308-1                   ","BL        ","Light Industrial",8,4,3,"Medium","Low","0",48.04,36,0.749,21,3,"Shortlist"
"3758","1308-1                   ","BL        ","Light Industrial",8,4,3,"Medium","Low","0",48.04,42,0.874,21,4,"Interview"
"3759","1308-1                   ","BL        ","Light Industrial",8,4,3,"Medium","Low","1",48.04,42,0.874,23,5,"Hire"
"3760","1308-1                   ","BL        ","Light Industrial",8,4,3,"Medium","Low","0",48.04,34,0.708,23,6,"Submit Only"
"3761","1308-1                   ","BL        ","Light Industrial",8,4,3,"Medium","Low","0",48.04,36,0.749,23,7,"Shortlist"
"3762","1308-1                   ","BL        ","Light Industrial",8,4,3,"Medium","Low","0",48.04,42,0.874,24,8,"Shortlist"
"3763","1308200                  ","IQN       ","Business Professional",10,16,8,"Medium","Medium","0",57.38,57.37,1,1,1,"Shortlist"
"3764","1308200                  ","IQN       ","Business Professional",10,16,8,"Medium","Medium","0",57.38,57.36,1,1,2,"Shortlist"
"3765","1308200                  ","IQN       ","Business Professional",10,16,8,"Medium","Medium","0",57.38,55,0.959,4,3,"Shortlist"
"3766","1308200                  ","IQN       ","Business Professional",10,16,8,"Medium","Medium","0",57.38,57,0.993,5,4,"Submit Only"
"3767","1308200                  ","IQN       ","Business Professional",10,16,8,"Medium","Medium","0",57.38,58,1.011,5,5,"Submit Only"
"3768","1308200                  ","IQN       ","Business Professional",10,16,8,"Medium","Medium","0",57.38,57.25,0.998,6,6,"Shortlist"
"3769","1308200                  ","IQN       ","Business Professional",10,16,8,"Medium","Medium","0",57.38,57.38,1,6,7,"Shortlist"
"3770","1308200                  ","IQN       ","Business Professional",10,16,8,"Medium","Medium","0",57.38,56,0.976,7,8,"Submit Only"
"3771","1308200                  ","IQN       ","Business Professional",10,16,8,"Medium","Medium","0",57.38,195,3.398,7,9,"Submit Only"
"3772","1308200                  ","IQN       ","Business Professional",10,16,8,"Medium","Medium","0",57.38,57.37,1,8,10,"Submit Only"
"3773","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,0,1,"Submit Only"
"3774","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,90,0.9,0,2,"Submit Only"
"3775","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,101.5,1.015,0,3,"Interview"
"3776","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,0,4,"Submit Only"
"3777","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,0,5,"Submit Only"
"3778","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,0,6,"Interview"
"3779","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,89,0.89,0,7,"Submit Only"
"3780","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,0,8,"Submit Only"
"3781","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,1,9,"Submit Only"
"3782","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,1,10,"Submit Only"
"3783","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,1,11,"Submit Only"
"3784","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,1,12,"Submit Only"
"3785","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,1,13,"Submit Only"
"3786","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,1,14,"Submit Only"
"3787","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,1,15,"Submit Only"
"3788","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,100,1,1,16,"Submit Only"
"3789","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,1,17,"Submit Only"
"3790","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,100,1,1,18,"Submit Only"
"3791","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,1,19,"Submit Only"
"3792","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,94.25,0.943,2,20,"Interview"
"3793","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,94.41,0.944,2,21,"Shortlist"
"3794","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,109.87,1.099,2,22,"Submit Only"
"3795","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,2,23,"Submit Only"
"3796","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,113.94,1.139,2,24,"Submit Only"
"3797","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,2,25,"Shortlist"
"3798","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","1",100,94.25,0.943,2,26,"Hire"
"3799","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,2,27,"Submit Only"
"3800","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,2,28,"Submit Only"
"3801","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,2,29,"Submit Only"
"3802","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,5,30,"Submit Only"
"3803","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,91.98,0.92,5,31,"Submit Only"
"3804","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,5,32,"Submit Only"
"3805","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,92,0.92,6,33,"Submit Only"
"3806","13097-1                  ","BL        ","Scientific",34,37,12,"High","High","0",100,91.97,0.92,6,34,"Submit Only"
"3807","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,44.45,1.223,7,1,"Submit Only"
"3808","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,38,1.045,7,2,"Submit Only"
"3809","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,37,1.018,13,3,"Shortlist"
"3810","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,39,1.073,13,4,"Shortlist"
"3811","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,44.86,1.234,14,5,"Interview"
"3812","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,44.86,1.234,14,6,"Interview"
"3813","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,44.86,1.234,14,7,"Interview"
"3814","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,44.86,1.234,14,8,"Interview"
"3815","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,44.86,1.234,14,9,"Interview"
"3816","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,44.86,1.234,14,10,"Interview"
"3817","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,32.44,0.892,16,11,"Interview"
"3818","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,44.86,1.234,16,12,"Interview"
"3819","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,44.86,1.234,16,13,"Shortlist"
"3820","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,30,0.825,21,14,"Submit Only"
"3821","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,44.86,1.234,54,15,"Shortlist"
"3822","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,44.86,1.234,55,16,"Shortlist"
"3823","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,38.93,1.071,59,17,"Shortlist"
"3824","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,44.86,1.234,72,18,"Interview"
"3825","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","1",36.35,41.95,1.154,92,19,"Hire"
"3826","1311-1                   ","BL        ","Engineering",20,4,4,"High","Low","0",36.35,42,1.155,97,20,"Submit Only"
"3827","1311320                  ","IQN       ","Engineering",1,7,1,"Low","Medium","0",40.27,45.99,1.142,0,1,"Shortlist"
"3828","1311503                  ","IQN       ","Admin / Clerical",2,2,1,"Low","Low","0",19.27,19.27,1,1,1,"Shortlist"
"3829","1311503                  ","IQN       ","Admin / Clerical",2,2,1,"Low","Low","0",19.27,19.27,1,4,2,"Submit Only"
"3830","1311859                  ","IQN       ","Engineering",1,6,1,"Low","Medium","0",59.5,53.2,0.894,1,1,"Shortlist"
"3831","1312070                  ","IQN       ","Call Center",9,3,3,"Medium","Low","0",14.78,14.78,1,-4,1,"Shortlist"
"3832","1312070                  ","IQN       ","Call Center",9,3,3,"Medium","Low","0",14.78,14,0.947,-1,2,"Shortlist"
"3833","1312070                  ","IQN       ","Call Center",9,3,3,"Medium","Low","0",14.78,14.7,0.995,0,3,"Submit Only"
"3834","1312070                  ","IQN       ","Call Center",9,3,3,"Medium","Low","0",14.78,14.78,1,2,4,"Shortlist"
"3835","1312070                  ","IQN       ","Call Center",9,3,3,"Medium","Low","0",14.78,14.78,1,6,5,"Shortlist"
"3836","1312070                  ","IQN       ","Call Center",9,3,3,"Medium","Low","0",14.78,14.41,0.975,6,6,"Shortlist"
"3837","1312070                  ","IQN       ","Call Center",9,3,3,"Medium","Low","0",14.78,14.78,1,8,7,"Submit Only"
"3838","1312070                  ","IQN       ","Call Center",9,3,3,"Medium","Low","0",14.78,14.78,1,9,8,"Submit Only"
"3839","1312070                  ","IQN       ","Call Center",9,3,3,"Medium","Low","0",14.78,13.1,0.886,9,9,"Shortlist"
"3840","1312870                  ","IQN       ","Accounting / Finance",17,12,10,"High","Medium","0",53.16,55,1.035,0,1,"Shortlist"
"3841","1312870                  ","IQN       ","Accounting / Finance",17,12,10,"High","Medium","0",53.16,60,1.129,0,2,"Shortlist"
"3842","1312870                  ","IQN       ","Accounting / Finance",17,12,10,"High","Medium","0",53.16,57,1.072,0,3,"Shortlist"
"3843","1312870                  ","IQN       ","Accounting / Finance",17,12,10,"High","Medium","0",53.16,60,1.129,0,4,"Shortlist"
"3844","1312870                  ","IQN       ","Accounting / Finance",17,12,10,"High","Medium","0",53.16,60,1.129,0,5,"Shortlist"
"3845","1312870                  ","IQN       ","Accounting / Finance",17,12,10,"High","Medium","0",53.16,60,1.129,0,6,"Shortlist"
